subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB102081,2024-04-28,United States,North America,40,Male,Standard,15.49,1,Streaming Stick,Credit Card,25,,
SUB102082,2023-10-10,Mexico,Latin America,23,Female,Standard,15.49,2,Smart TV,Debit Card,32,,
SUB102083,2021-11-18,United States,North America,66,Male,Standard,15.49,1,Laptop,Credit Card,55,,
SUB102084,2019-12-29,Mexico,Latin America,51,Male,Premium,22.99,4,Game Console,Credit Card,78,,2024-10-24
SUB102085,2025-04-15,India,South Asia,39,Female,Standard,15.49,2,Smart TV,Debit Card,13,,
SUB102086,2024-08-13,India,South Asia,48,Female,Standard,15.49,1,Tablet,Debit Card,21,,
SUB102087,2021-03-30,India,South Asia,29,Male,Premium,22.99,1,Streaming Stick,Debit Card,62,,
SUB102088,2022-02-01,Spain,Europe,21,Male,Standard,15.49,1,Tablet,Mobile Wallet,52,,2023-03-21
SUB102089,2025-08-19,South Korea,East Asia,13,Female,Standard,15.49,1,Mobile,Carrier Billing,9,,
SUB102090,2021-07-15,India,South Asia,37,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,59,,
SUB102091,2022-10-23,Canada,North America,33,Male,Standard,15.49,1,Laptop,Debit Card,43,,
SUB102092,2023-10-16,Japan,East Asia,42,Female,Standard,15.49,2,Tablet,Credit Card,31,,
SUB102093,2022-09-23,United States,North America,36,Female,Premium,22.99,1,Laptop,Debit Card,44,,
SUB102094,2022-06-08,Nigeria,Africa,42,Female,Basic with Ads,6.99,1,Streaming Stick,PayPal,48,,2026-01-12
SUB102095,2023-10-17,India,South Asia,46,Female,Premium,22.99,3,Game Console,Credit Card,31,,
SUB102096,2024-11-29,United States,North America,17,Male,Standard,15.49,2,Smart TV,Debit Card,18,,
SUB102097,2024-03-01,South Korea,East Asia,47,Male,Premium,22.99,1,Streaming Stick,Debit Card,27,,
SUB102098,2026-01-05,United States,North America,30,Male,Basic with Ads,6.99,1,Laptop,PayPal,4,,
SUB102099,2026-05-07,United States,North America,42,Female,Standard,15.49,1,Game Console,Credit Card,1,,2026-06-06
SUB102100,2017-07-20,France,Europe,49,Female,Standard,15.49,2,Mobile,Mobile Wallet,107,,
SUB102101,2024-06-27,United States,North America,49,Female,Standard,15.49,2,Game Console,Credit Card,23,,
SUB102102,2021-02-27,Germany,Europe,37,Female,Basic with Ads,6.99,1,Streaming Stick,Debit Card,64,,2024-07-29
SUB102103,2023-04-11,Argentina,Latin America,38,Male,Standard,15.49,1,Tablet,Credit Card,38,,
SUB102104,2019-07-09,Brazil,Latin America,47,Female,Standard,15.49,1,Tablet,Debit Card,83,,
SUB102105,2022-05-10,Spain,Europe,16,Female,Premium,22.99,2,Smart TV,Debit Card,49,,
SUB102106,2021-07-08,Spain,Europe,23,Female,Premium,22.99,4,Smart TV,PayPal,59,,
SUB102107,2024-02-09,Egypt,Middle East,32,Female,Basic with Ads,6.99,1,Tablet,Debit Card,28,,2024-06-29
SUB102108,2025-03-19,India,South Asia,18,Male,Standard,15.49,1,Laptop,Debit Card,14,,2025-07-15
SUB102109,2017-10-02,United States,North America,32,Undisclosed,Basic with Ads,6.99,1,Laptop,PayPal,105,,2021-09-06
SUB102110,2017-04-04,South Korea,East Asia,31,Male,Standard,15.49,1,Mobile,Debit Card,111,,
SUB102111,2025-06-04,Japan,East Asia,37,Female,Standard,15.49,2,Smart TV,PayPal,12,,
SUB102112,2022-01-07,United States,North America,35,Female,Standard,15.49,2,Mobile,PayPal,53,,
SUB102113,2023-10-12,Brazil,Latin America,49,Male,Basic with Ads,6.99,1,Mobile,Debit Card,32,,
SUB102114,2020-10-30,United States,North America,43,Male,Standard,15.49,2,Laptop,Gift Card,68,,
SUB102115,2023-07-10,Australia,Oceania,35,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,35,,
SUB102116,2021-07-18,India,South Asia,31,Female,Basic with Ads,6.99,1,Mobile,Mobile Wallet,59,,
SUB102117,2021-10-18,United States,North America,35,Male,Premium,22.99,3,Mobile,Credit Card,56,,
SUB102118,2021-02-04,United States,North America,35,Female,Premium,22.99,4,Mobile,Credit Card,64,,2025-04-09
SUB102119,2024-08-11,United States,North America,68,Female,Premium,22.99,2,Smart TV,Debit Card,21,,
SUB102120,2019-01-06,India,South Asia,17,Non-binary,Basic with Ads,6.99,1,Mobile,Credit Card,90,,
SUB102121,2025-07-17,United States,North America,23,Male,Premium,22.99,4,Smart TV,Gift Card,10,,2025-09-28
SUB102122,2021-11-19,India,South Asia,22,Female,Standard,15.49,1,Game Console,PayPal,55,,
SUB102123,2020-11-29,United States,North America,39,Male,Basic with Ads,6.99,1,Laptop,Carrier Billing,67,,
SUB102124,2024-08-31,United Kingdom,Europe,38,Female,Premium,22.99,3,Tablet,Credit Card,21,,
SUB102125,2026-04-23,United Kingdom,Europe,28,Female,Basic with Ads,6.99,1,Mobile,Credit Card,1,,
SUB102126,2017-02-05,India,South Asia,47,Male,Basic with Ads,6.99,1,Mobile,Credit Card,113,,
SUB102127,2025-07-03,India,South Asia,40,Male,Premium,22.99,3,Smart TV,Credit Card,11,,
SUB102128,2025-06-01,United States,North America,48,Female,Basic with Ads,6.99,1,Mobile,Credit Card,12,,2026-01-06
SUB102129,2023-11-25,United States,North America,51,Male,Standard,15.49,1,Game Console,Carrier Billing,30,,
SUB102130,2025-09-01,United States,North America,13,Female,Standard,15.49,2,Game Console,Debit Card,9,,
SUB102131,2024-02-27,France,Europe,44,Male,Premium,22.99,2,Game Console,Credit Card,27,,
SUB102132,2026-02-05,Egypt,Middle East,19,Undisclosed,Standard,15.49,1,Tablet,Debit Card,3,,
SUB102133,2020-12-30,Australia,Oceania,39,Male,Standard,15.49,1,Smart TV,PayPal,65,,2025-08-09
SUB102134,2025-02-22,South Korea,East Asia,35,Male,Standard,15.49,2,Laptop,PayPal,15,,
SUB102135,2024-04-26,Japan,East Asia,35,Female,Standard,15.49,1,Smart TV,Credit Card,25,,
SUB102136,2026-05-11,India,South Asia,20,Male,Standard,15.49,1,Mobile,PayPal,1,,
SUB102137,2019-08-03,France,Europe,49,Non-binary,Premium,22.99,2,Mobile,Mobile Wallet,83,,
SUB102138,2022-06-29,France,Europe,19,Female,Premium,22.99,1,Smart TV,Carrier Billing,47,,
SUB102139,2024-04-09,Canada,North America,45,Female,Premium,22.99,1,Smart TV,PayPal,26,,
SUB102140,2022-12-28,Turkey,Middle East,17,Female,Standard,15.49,1,Smart TV,Credit Card,41,,
SUB102141,2018-03-01,United Kingdom,Europe,35,Male,Premium,22.99,2,Mobile,Credit Card,100,,2019-06-09
SUB102142,2021-08-23,France,Europe,59,Female,Premium,22.99,4,Mobile,PayPal,58,,
SUB102143,2022-12-29,Germany,Europe,66,Male,Basic with Ads,6.99,1,Game Console,Credit Card,41,,
SUB102144,2021-06-08,India,South Asia,14,Female,Standard,15.49,2,Smart TV,Mobile Wallet,60,,
SUB102145,2023-07-03,Australia,Oceania,26,Undisclosed,Standard,15.49,2,Smart TV,Debit Card,35,,2026-01-08
SUB102146,2024-04-15,United States,North America,29,Female,Standard,15.49,2,Laptop,Gift Card,25,,
SUB102147,2023-04-23,Egypt,Middle East,65,Male,Standard,15.49,2,Tablet,PayPal,37,,2025-11-24
SUB102148,2022-03-17,France,Europe,35,Non-binary,Premium,22.99,4,Smart TV,Credit Card,51,,2025-09-05
SUB102149,2022-10-05,United States,North America,49,Male,Basic with Ads,6.99,1,Tablet,Debit Card,44,,2024-12-14
SUB102150,2025-07-20,Mexico,Latin America,39,Female,Premium,22.99,1,Mobile,Credit Card,10,,
SUB102151,2025-09-12,United States,North America,20,Male,Premium,22.99,2,Smart TV,Credit Card,8,,2026-05-02
SUB102152,2020-04-26,France,Europe,13,Female,Basic with Ads,6.99,1,Laptop,Debit Card,74,,2026-05-14
SUB102153,2024-08-04,Germany,Europe,28,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,22,,
SUB102154,2017-07-27,Brazil,Latin America,66,Female,Premium,22.99,3,Mobile,Credit Card,107,,
SUB102155,2024-05-04,Italy,Europe,39,Female,Basic with Ads,6.99,1,Mobile,Credit Card,25,,
SUB102156,2021-03-02,United States,North America,49,Male,Standard,15.49,1,Smart TV,Credit Card,63,,
SUB102157,2022-06-07,India,South Asia,17,Male,Standard,15.49,2,Smart TV,Carrier Billing,48,,2023-05-16
SUB102158,2016-12-16,United Kingdom,Europe,31,Male,Premium,22.99,3,Game Console,Mobile Wallet,115,,
SUB102159,2021-03-03,United States,North America,46,Male,Standard,15.49,2,Mobile,Credit Card,63,,2026-05-20
SUB102160,2022-07-08,United Kingdom,Europe,21,Female,Premium,22.99,2,Smart TV,Mobile Wallet,47,,2026-04-19
SUB102161,2017-11-15,India,South Asia,35,Male,Premium,22.99,1,Mobile,PayPal,104,,2020-07-15
SUB102162,2022-12-21,United Kingdom,Europe,24,Female,Standard,15.49,2,Smart TV,Credit Card,41,,
SUB102163,2024-01-17,United Kingdom,Europe,46,Female,Basic with Ads,6.99,1,Mobile,Credit Card,28,,2025-02-17
SUB102164,2021-05-28,Turkey,Middle East,41,Female,Basic with Ads,6.99,1,Tablet,Credit Card,61,,
SUB102165,2019-05-22,India,South Asia,44,Female,Standard,15.49,2,Mobile,PayPal,85,,
SUB102166,2019-03-26,Turkey,Middle East,47,Female,Standard,15.49,1,Smart TV,Debit Card,87,,
SUB102167,2021-03-30,United Kingdom,Europe,33,Female,Standard,15.49,2,Game Console,Gift Card,62,,2025-04-13
SUB102168,2024-02-29,India,South Asia,49,Female,Standard,15.49,2,Laptop,Credit Card,27,,
SUB102169,2024-05-16,South Korea,East Asia,28,Male,Standard,15.49,1,Streaming Stick,Credit Card,24,,
SUB102170,2026-01-28,United Kingdom,Europe,44,Female,Basic with Ads,6.99,1,Tablet,PayPal,4,,
SUB102171,2025-01-02,India,South Asia,13,Male,Standard,15.49,1,Game Console,PayPal,17,,
SUB102172,2020-12-24,South Korea,East Asia,26,Male,Standard,15.49,2,Game Console,Credit Card,66,,
SUB102173,2025-06-22,United States,North America,66,Male,Standard,15.49,2,Smart TV,Mobile Wallet,11,,
SUB102174,2020-07-07,India,South Asia,43,Female,Premium,22.99,4,Streaming Stick,PayPal,71,,
SUB102175,2024-04-27,Japan,East Asia,43,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,25,,2026-04-10
SUB102176,2023-01-23,United Kingdom,Europe,25,Female,Standard,15.49,2,Streaming Stick,PayPal,40,,
SUB102177,2021-04-01,Canada,North America,21,Female,Standard,15.49,2,Tablet,Credit Card,62,,
SUB102178,2025-11-12,India,South Asia,32,Female,Premium,22.99,3,Laptop,Credit Card,6,,
SUB102179,2020-11-29,Thailand,Southeast Asia,35,Female,Standard,15.49,1,Smart TV,Mobile Wallet,67,,
SUB102180,2021-05-23,Germany,Europe,60,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,61,,
SUB102181,2023-11-25,Thailand,Southeast Asia,49,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,30,,
SUB102182,2025-11-04,Canada,North America,37,Female,Standard,15.49,2,Smart TV,Credit Card,6,,2026-01-31
SUB102183,2024-02-28,United States,North America,36,Female,Premium,22.99,4,Game Console,Debit Card,27,,
SUB102184,2016-08-08,South Korea,East Asia,45,Male,Standard,15.49,2,Mobile,Mobile Wallet,119,,
SUB102185,2019-02-13,United States,North America,18,Male,Standard,15.49,1,Streaming Stick,Credit Card,88,,2024-06-01
SUB102186,2025-12-20,Germany,Europe,13,Male,Basic with Ads,6.99,1,Mobile,PayPal,5,,2026-02-14
SUB102187,2021-11-17,Japan,East Asia,45,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,55,,
SUB102188,2017-11-15,India,South Asia,36,Male,Premium,22.99,1,Smart TV,Mobile Wallet,104,,2023-11-14
SUB102189,2020-03-06,Australia,Oceania,18,Female,Standard,15.49,2,Mobile,Mobile Wallet,75,,
SUB102190,2020-07-02,United States,North America,13,Female,Basic with Ads,6.99,1,Mobile,PayPal,72,,
SUB102191,2022-11-03,Japan,East Asia,47,Female,Basic with Ads,6.99,1,Laptop,Credit Card,43,,
SUB102192,2021-07-27,Spain,Europe,29,Female,Premium,22.99,4,Smart TV,Credit Card,59,,
SUB102193,2025-10-31,United States,North America,41,Male,Standard,15.49,2,Mobile,Credit Card,7,,2026-02-24
SUB102194,2026-04-10,Brazil,Latin America,32,Male,Basic with Ads,6.99,1,Streaming Stick,Debit Card,1,,
SUB102195,2023-01-11,Germany,Europe,35,Male,Standard,15.49,2,Mobile,Credit Card,41,,
SUB102196,2021-01-07,United States,North America,28,Female,Premium,22.99,2,Mobile,Credit Card,65,,
SUB102197,2017-07-28,South Korea,East Asia,35,Male,Standard,15.49,1,Mobile,Credit Card,107,,
SUB102198,2018-12-11,India,South Asia,43,Female,Premium,22.99,2,Smart TV,PayPal,90,,
SUB102199,2023-05-23,Mexico,Latin America,32,Female,Standard,15.49,2,Mobile,Mobile Wallet,36,,2024-10-16
SUB102200,2024-02-25,United States,North America,31,Male,Standard,15.49,1,Smart TV,Debit Card,27,,
SUB102201,2017-03-13,Argentina,Latin America,43,Female,Premium,22.99,2,Smart TV,PayPal,112,,
SUB102202,2025-01-03,Turkey,Middle East,44,Female,Basic with Ads,6.99,1,Tablet,Credit Card,17,,
SUB102203,2022-09-12,United States,North America,21,Female,Premium,22.99,4,Laptop,Credit Card,45,,2023-02-10
SUB102204,2026-03-04,India,South Asia,35,Female,Standard,15.49,1,Smart TV,Credit Card,2,,
SUB102205,2023-07-16,Japan,East Asia,29,Female,Standard,15.49,1,Smart TV,Credit Card,35,,2024-09-19
SUB102206,2025-08-20,Spain,Europe,36,Male,Standard,15.49,1,Streaming Stick,Credit Card,9,,2026-04-20
SUB102207,2022-07-02,United Kingdom,Europe,54,Female,Standard,15.49,2,Game Console,Debit Card,47,,
SUB102208,2024-08-26,United States,North America,40,Female,Basic with Ads,6.99,1,Mobile,Credit Card,21,,2024-12-01
SUB102209,2020-08-17,United States,North America,64,Female,Standard,15.49,1,Laptop,Debit Card,70,,
SUB102210,2026-01-03,Egypt,Middle East,38,Female,Standard,15.49,2,Smart TV,Debit Card,4,,
SUB102211,2016-08-24,United Kingdom,Europe,33,Male,Premium,22.99,2,Mobile,Credit Card,118,,2025-01-19
SUB102212,2021-11-21,Italy,Europe,35,Male,Basic with Ads,6.99,1,Mobile,Mobile Wallet,55,,
SUB102213,2019-04-06,South Korea,East Asia,37,Male,Standard,15.49,1,Smart TV,Credit Card,87,,
SUB102214,2024-11-10,Australia,Oceania,40,Male,Standard,15.49,2,Smart TV,Credit Card,18,,
SUB102215,2020-12-02,United States,North America,23,Male,Premium,22.99,4,Laptop,Mobile Wallet,66,,2025-12-13
SUB102216,2018-04-10,United States,North America,32,Female,Standard,15.49,1,Smart TV,Credit Card,99,,
SUB102217,2023-02-03,Australia,Oceania,26,Male,Standard,15.49,2,Smart TV,Debit Card,40,,
SUB102218,2023-04-20,Argentina,Latin America,49,Female,Premium,22.99,4,Streaming Stick,Debit Card,37,,
SUB102219,2023-03-04,India,South Asia,13,Female,Basic with Ads,6.99,1,Mobile,Credit Card,39,,
SUB102220,2019-12-07,India,South Asia,38,Male,Premium,22.99,1,Smart TV,Credit Card,78,,
SUB102221,2024-05-12,United Kingdom,Europe,16,Male,Premium,22.99,2,Smart TV,Credit Card,25,,
SUB102222,2023-12-31,United Kingdom,Europe,41,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,29,,2025-10-13
SUB102223,2025-08-25,United States,North America,30,Male,Standard,15.49,2,Game Console,Debit Card,9,,2025-10-19
SUB102224,2025-05-20,Turkey,Middle East,13,Male,Standard,15.49,2,Tablet,Gift Card,12,,
SUB102225,2026-03-05,India,South Asia,48,Male,Premium,22.99,1,Mobile,Debit Card,2,,
SUB102226,2025-01-20,Spain,Europe,13,Male,Premium,22.99,3,Smart TV,Credit Card,16,,2025-06-19
SUB102227,2021-08-03,United States,North America,35,Male,Standard,15.49,1,Laptop,PayPal,58,,
SUB102228,2022-07-29,United States,North America,44,Non-binary,Standard,15.49,1,Tablet,Debit Card,46,,2023-08-19
SUB102229,2018-07-26,Mexico,Latin America,53,Male,Standard,15.49,1,Mobile,Debit Card,95,,2019-05-19
SUB102230,2026-01-27,India,South Asia,15,Female,Basic with Ads,6.99,1,Smart TV,PayPal,4,,
SUB102231,2021-08-27,Mexico,Latin America,29,Male,Basic with Ads,6.99,1,Laptop,Mobile Wallet,57,,
SUB102232,2025-10-23,United States,North America,50,Female,Premium,22.99,2,Smart TV,Credit Card,7,,
SUB102233,2025-08-20,Argentina,Latin America,50,Male,Standard,15.49,2,Game Console,PayPal,9,,
SUB102234,2022-12-14,France,Europe,52,Undisclosed,Basic with Ads,6.99,1,Tablet,PayPal,42,,
SUB102235,2023-08-07,Italy,Europe,69,Male,Basic with Ads,6.99,1,Mobile,Credit Card,34,,
SUB102236,2022-06-21,United States,North America,29,Female,Premium,22.99,1,Smart TV,Debit Card,48,,2024-10-31
SUB102237,2017-05-28,India,South Asia,40,Female,Basic with Ads,6.99,1,Streaming Stick,Mobile Wallet,109,,
SUB102238,2025-05-24,India,South Asia,31,Female,Standard,15.49,2,Streaming Stick,PayPal,12,,2025-08-12
SUB102239,2023-08-17,Japan,East Asia,13,Female,Premium,22.99,4,Mobile,Credit Card,33,,2025-03-23
SUB102240,2022-06-24,India,South Asia,34,Undisclosed,Premium,22.99,3,Smart TV,Debit Card,47,,2022-09-08
SUB102241,2020-06-13,United States,North America,13,Female,Standard,15.49,1,Laptop,Credit Card,72,,
SUB102242,2021-02-28,India,South Asia,29,Male,Standard,15.49,1,Smart TV,Mobile Wallet,63,,
SUB102243,2019-08-09,India,South Asia,16,Female,Basic with Ads,6.99,1,Laptop,Debit Card,82,,2022-04-07
SUB102244,2025-06-20,United Kingdom,Europe,41,Male,Standard,15.49,1,Smart TV,Credit Card,11,,
SUB102245,2017-05-16,United States,North America,25,Male,Premium,22.99,2,Laptop,PayPal,110,,
SUB102246,2018-05-08,India,South Asia,13,Male,Standard,15.49,2,Game Console,Carrier Billing,98,,
SUB102247,2019-09-05,Brazil,Latin America,47,Male,Standard,15.49,2,Mobile,Debit Card,82,,2019-11-07
SUB102248,2023-02-27,United Kingdom,Europe,28,Female,Standard,15.49,2,Streaming Stick,Credit Card,39,,
SUB102249,2023-02-22,India,South Asia,30,Female,Premium,22.99,4,Laptop,Mobile Wallet,39,,2023-10-08
SUB102250,2023-03-31,Japan,East Asia,23,Male,Premium,22.99,4,Mobile,Credit Card,38,,
SUB102251,2017-12-06,France,Europe,50,Female,Premium,22.99,2,Tablet,Credit Card,103,,
SUB102252,2022-03-03,United Kingdom,Europe,39,Male,Standard,15.49,2,Game Console,Mobile Wallet,51,,
SUB102253,2026-02-20,Japan,East Asia,28,Female,Basic with Ads,6.99,1,Tablet,PayPal,3,,
SUB102254,2021-07-05,Thailand,Southeast Asia,13,Female,Standard,15.49,1,Game Console,Mobile Wallet,59,,
SUB102255,2023-06-27,South Korea,East Asia,68,Male,Standard,15.49,1,Smart TV,PayPal,35,,
SUB102256,2022-11-07,Nigeria,Africa,61,Male,Standard,15.49,2,Smart TV,PayPal,43,,
SUB102257,2025-08-05,Germany,Europe,54,Non-binary,Standard,15.49,1,Smart TV,Credit Card,10,,2026-03-17
SUB102258,2024-07-04,United States,North America,26,Female,Basic with Ads,6.99,1,Streaming Stick,Credit Card,23,,
SUB102259,2020-10-16,United Kingdom,Europe,29,Female,Premium,22.99,4,Game Console,Credit Card,68,,
SUB102260,2022-06-24,Spain,Europe,41,Female,Standard,15.49,2,Tablet,Credit Card,47,,
SUB102261,2016-04-11,Sweden,Europe,24,Male,Premium,22.99,4,Tablet,Credit Card,123,,
SUB102262,2021-05-21,United Kingdom,Europe,23,Male,Basic with Ads,6.99,1,Mobile,Gift Card,61,,
SUB102263,2025-10-08,United States,North America,54,Male,Premium,22.99,4,Smart TV,Debit Card,7,,
SUB102264,2025-05-10,Japan,East Asia,35,Male,Standard,15.49,1,Laptop,Debit Card,12,,2026-03-30
SUB102265,2020-07-05,United States,North America,21,Female,Standard,15.49,1,Mobile,Credit Card,71,,2022-03-07
SUB102266,2016-02-01,France,Europe,48,Female,Basic with Ads,6.99,1,Mobile,PayPal,125,,
SUB102267,2022-05-20,South Korea,East Asia,28,Female,Premium,22.99,1,Mobile,Credit Card,49,,2025-03-25
SUB102268,2018-09-04,Spain,Europe,13,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,94,,
SUB102269,2025-03-17,Italy,Europe,21,Undisclosed,Basic with Ads,6.99,1,Mobile,Mobile Wallet,14,,2026-05-02
SUB102270,2020-08-01,Brazil,Latin America,29,Female,Premium,22.99,3,Game Console,Credit Card,71,,
SUB102271,2022-08-13,Brazil,Latin America,38,Male,Standard,15.49,2,Smart TV,Credit Card,46,,
SUB102272,2020-06-27,France,Europe,38,Female,Premium,22.99,3,Mobile,Credit Card,72,,
SUB102273,2023-06-06,Canada,North America,51,Male,Premium,22.99,4,Laptop,Credit Card,36,,2024-04-19
SUB102274,2025-03-12,Italy,Europe,32,Female,Standard,15.49,1,Mobile,PayPal,14,,
SUB102275,2021-07-30,United States,North America,29,Male,Premium,22.99,2,Smart TV,Gift Card,58,,
SUB102276,2020-05-06,Japan,East Asia,52,Male,Basic with Ads,6.99,1,Smart TV,Debit Card,73,,
SUB102277,2018-12-03,United States,North America,48,Female,Premium,22.99,2,Mobile,Credit Card,91,,
SUB102278,2020-07-02,Italy,Europe,33,Non-binary,Standard,15.49,1,Mobile,Credit Card,72,,2022-02-10
SUB102279,2026-01-07,Mexico,Latin America,39,Male,Premium,22.99,2,Smart TV,Credit Card,4,,
SUB102280,2018-10-13,United Kingdom,Europe,29,Female,Standard,15.49,2,Game Console,Debit Card,92,,
SUB102281,2021-11-30,United States,North America,20,Female,Standard,15.49,1,Smart TV,PayPal,54,,
SUB102282,2017-01-09,India,South Asia,64,Female,Premium,22.99,1,Smart TV,Mobile Wallet,114,,
SUB102283,2024-10-05,Spain,Europe,28,Female,Standard,15.49,1,Laptop,Debit Card,20,,
SUB102284,2020-01-20,United States,North America,39,Female,Standard,15.49,1,Tablet,Credit Card,77,,
SUB102285,2025-02-12,United States,North America,16,Female,Premium,22.99,4,Mobile,Credit Card,15,,
SUB102286,2023-05-04,Turkey,Middle East,45,Male,Premium,22.99,3,Smart TV,PayPal,37,,
SUB102287,2024-03-25,France,Europe,20,Undisclosed,Standard,15.49,2,Laptop,Credit Card,26,,
SUB102288,2024-12-09,United States,North America,57,Female,Standard,15.49,1,Game Console,PayPal,17,,
SUB102289,2024-04-23,India,South Asia,59,Male,Basic with Ads,6.99,1,Smart TV,Mobile Wallet,25,,2025-12-10
SUB102290,2025-08-18,Thailand,Southeast Asia,43,Female,Standard,15.49,2,Laptop,Mobile Wallet,9,,
